source_row_number,hora,dia_semana,mes,trimestre,dia_mes,semana_ano,is_horario_comercial,is_fim_de_semana,is_segunda_terca,periodo_dia,lag_1d,lag_7d,rolling_7d,rolling_30d,lag_1d_p2,lag_1d_p3,prioridade_bin,produto_enc,categoria_enc,subcategoria_enc,grupo_enc,aberto_por_enc,produto_freq,grupo_freq,mes_sin,mes_cos,is_feriado,tipo_feriado,dias_ate_feriado,dias_desde_feriado,target_ola
143,13,2,12,4,24,52,1,0,0,2,53.0,56.0,49.86,55.5,13.0,40.0,0,23,106,193,10,0,0.073902,0.339886,-2.4492935982947064e-16,1.0,0,0,1,7,0
144,13,2,12,4,24,52,1,0,0,2,53.0,56.0,49.86,55.5,13.0,40.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
145,13,2,12,4,24,52,1,0,0,2,53.0,56.0,49.86,55.5,13.0,40.0,0,35,98,230,12,1,0.127364,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
146,13,2,12,4,24,52,1,0,0,2,53.0,56.0,49.86,55.5,13.0,40.0,0,23,94,339,12,0,0.073902,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
147,12,2,12,4,24,52,1,0,0,2,53.0,56.0,49.86,55.5,13.0,40.0,0,41,104,204,10,0,0.016492,0.339886,-2.4492935982947064e-16,1.0,0,0,1,7,0
148,12,2,12,4,24,52,1,0,0,2,53.0,56.0,49.86,55.5,13.0,40.0,0,11,97,317,4,0,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,1,7,0
149,11,2,12,4,24,52,1,0,0,1,53.0,56.0,49.86,55.5,13.0,40.0,0,22,104,133,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,1,7,0
150,11,2,12,4,24,52,1,0,0,1,53.0,56.0,49.86,55.5,13.0,40.0,0,22,104,127,10,1,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,1,7,0
151,11,2,12,4,24,52,1,0,0,1,53.0,56.0,49.86,55.5,13.0,40.0,1,35,98,230,12,1,0.127364,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
152,11,2,12,4,24,52,1,0,0,1,53.0,56.0,49.86,55.5,13.0,40.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
153,11,2,12,4,24,52,1,0,0,1,53.0,56.0,49.86,55.5,13.0,40.0,0,31,118,249,10,0,0.071635,0.339886,-2.4492935982947064e-16,1.0,0,0,1,7,0
154,9,2,12,4,24,52,1,0,0,1,53.0,56.0,49.86,55.5,13.0,40.0,0,22,92,246,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
155,9,2,12,4,24,52,1,0,0,1,53.0,56.0,49.86,55.5,13.0,40.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
156,9,2,12,4,24,52,1,0,0,1,53.0,56.0,49.86,55.5,13.0,40.0,0,22,92,246,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
157,8,2,12,4,24,52,0,0,0,1,53.0,56.0,49.86,55.5,13.0,40.0,0,35,98,230,12,1,0.127364,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
158,8,2,12,4,24,52,0,0,0,1,53.0,56.0,49.86,55.5,13.0,40.0,0,23,35,246,15,1,0.073902,0.018915,-2.4492935982947064e-16,1.0,0,0,1,7,0
159,7,2,12,4,24,52,0,0,0,1,53.0,56.0,49.86,55.5,13.0,40.0,1,35,98,230,8,1,0.127364,0.080428,-2.4492935982947064e-16,1.0,0,0,1,7,0
160,5,2,12,4,24,52,0,0,0,0,53.0,56.0,49.86,55.5,13.0,40.0,1,22,92,351,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
161,4,2,12,4,24,52,0,0,0,0,53.0,56.0,49.86,55.5,13.0,40.0,0,22,104,126,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,1,7,0
162,4,2,12,4,24,52,0,0,0,0,53.0,56.0,49.86,55.5,13.0,40.0,0,37,27,123,12,0,0.017782,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
163,4,2,12,4,24,52,0,0,0,0,53.0,56.0,49.86,55.5,13.0,40.0,0,35,39,246,0,1,0.127364,0.001602,-2.4492935982947064e-16,1.0,0,0,1,7,0
164,3,2,12,4,24,52,0,0,0,0,53.0,56.0,49.86,55.5,13.0,40.0,1,30,104,364,12,1,0.019853,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
165,3,2,12,4,24,52,0,0,0,0,53.0,56.0,49.86,55.5,13.0,40.0,1,22,92,351,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
166,2,2,12,4,24,52,0,0,0,0,53.0,56.0,49.86,55.5,13.0,40.0,1,23,94,351,12,1,0.073902,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
167,2,2,12,4,24,52,0,0,0,0,53.0,56.0,49.86,55.5,13.0,40.0,1,22,92,351,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,1,7,0
168,1,2,12,4,24,52,0,0,0,0,53.0,56.0,49.86,55.5,13.0,40.0,0,35,98,230,9,1,0.127364,0.006214,-2.4492935982947064e-16,1.0,0,0,1,7,0
169,0,2,12,4,24,52,0,0,0,0,53.0,56.0,49.86,55.5,13.0,40.0,0,0,0,0,8,1,0.001641,0.080428,-2.4492935982947064e-16,1.0,0,0,1,7,0
170,23,1,12,4,23,52,0,0,1,3,50.0,61.0,52.14,56.53,16.0,34.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
171,22,1,12,4,23,52,0,0,1,3,50.0,61.0,52.14,56.53,16.0,34.0,0,11,111,23,10,0,0.143935,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
172,20,1,12,4,23,52,0,0,1,3,50.0,61.0,52.14,56.53,16.0,34.0,1,23,94,351,12,1,0.073902,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
173,20,1,12,4,23,52,0,0,1,3,50.0,61.0,52.14,56.53,16.0,34.0,0,15,66,22,12,0,0.041582,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
174,20,1,12,4,23,52,0,0,1,3,50.0,61.0,52.14,56.53,16.0,34.0,0,22,104,52,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
175,18,1,12,4,23,52,0,0,1,3,50.0,61.0,52.14,56.53,16.0,34.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
176,18,1,12,4,23,52,0,0,1,3,50.0,61.0,52.14,56.53,16.0,34.0,0,22,34,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
177,18,1,12,4,23,52,0,0,1,3,50.0,61.0,52.14,56.53,16.0,34.0,0,22,92,185,12,0,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
178,17,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
179,17,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,0,29,55,269,10,0,0.018993,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
180,17,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,1,11,97,317,4,0,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,2,7,0
181,16,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,1,23,35,339,12,1,0.073902,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
182,15,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,0,22,104,127,10,1,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
183,15,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,0,30,5,94,12,0,0.019853,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
184,15,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,0,22,55,269,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
185,14,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,0,35,52,335,10,0,0.127364,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
186,14,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
187,14,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,0,29,55,269,10,0,0.018993,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
188,14,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,0,11,111,23,10,0,0.143935,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
189,14,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,0,21,5,16,10,0,0.015671,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
190,12,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,0,31,59,379,12,0,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
191,12,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,0,11,97,275,4,0,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,2,7,0
192,12,1,12,4,23,52,1,0,1,2,50.0,61.0,52.14,56.53,16.0,34.0,1,31,60,361,12,1,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
193,11,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,1,35,98,230,9,1,0.127364,0.006214,-2.4492935982947064e-16,1.0,0,0,2,7,0
194,11,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,1,35,98,230,3,1,0.127364,0.000625,-2.4492935982947064e-16,1.0,0,0,2,7,0
195,11,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,1,23,94,351,8,1,0.073902,0.080428,-2.4492935982947064e-16,1.0,0,0,2,7,0
196,11,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,31,59,361,12,0,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
197,10,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,8,9,108,12,0,0.004377,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
198,10,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,22,41,237,15,0,0.319056,0.018915,-2.4492935982947064e-16,1.0,0,0,2,7,0
199,10,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,11,97,275,4,1,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,2,7,0
200,10,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,20,107,6,6,1,0.006644,0.006995,-2.4492935982947064e-16,1.0,0,0,2,7,0
201,10,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
202,10,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,11,97,317,4,0,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,2,7,0
203,10,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,22,104,122,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
204,10,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
205,9,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,11,97,275,4,1,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,2,7,0
206,9,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,1,23,94,351,12,1,0.073902,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
207,9,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,21,5,9,10,0,0.015671,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
208,9,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,31,115,361,12,1,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
209,9,1,12,4,23,52,1,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,22,104,32,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
210,8,1,12,4,23,52,0,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,22,92,339,8,0,0.319056,0.080428,-2.4492935982947064e-16,1.0,0,0,2,7,0
211,8,1,12,4,23,52,0,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,22,92,339,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,2,7,0
212,8,1,12,4,23,52,0,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,42,113,99,12,0,0.006605,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
213,8,1,12,4,23,52,0,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,0,11,97,275,4,1,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,2,7,0
214,6,1,12,4,23,52,0,0,1,1,50.0,61.0,52.14,56.53,16.0,34.0,1,31,117,229,12,1,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
215,3,1,12,4,23,52,0,0,1,0,50.0,61.0,52.14,56.53,16.0,34.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
216,2,1,12,4,23,52,0,0,1,0,50.0,61.0,52.14,56.53,16.0,34.0,0,22,104,126,12,0,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
217,2,1,12,4,23,52,0,0,1,0,50.0,61.0,52.14,56.53,16.0,34.0,1,31,117,379,12,1,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
218,1,1,12,4,23,52,0,0,1,0,50.0,61.0,52.14,56.53,16.0,34.0,1,22,92,351,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
219,1,1,12,4,23,52,0,0,1,0,50.0,61.0,52.14,56.53,16.0,34.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
220,0,1,12,4,23,52,0,0,1,0,50.0,61.0,52.14,56.53,16.0,34.0,0,41,104,32,12,0,0.016492,0.350633,-2.4492935982947064e-16,1.0,0,0,2,7,0
221,0,1,12,4,23,52,0,0,1,0,50.0,61.0,52.14,56.53,16.0,34.0,1,23,94,351,8,1,0.073902,0.080428,-2.4492935982947064e-16,1.0,0,0,2,7,0
222,0,1,12,4,23,52,0,0,1,0,50.0,61.0,52.14,56.53,16.0,34.0,1,23,94,351,8,1,0.073902,0.080428,-2.4492935982947064e-16,1.0,0,0,2,7,0
223,23,0,12,4,22,52,0,0,1,3,33.0,90.0,53.29,55.57,13.0,20.0,0,11,97,275,4,1,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,3,7,0
224,23,0,12,4,22,52,0,0,1,3,33.0,90.0,53.29,55.57,13.0,20.0,0,22,41,246,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
225,22,0,12,4,22,52,0,0,1,3,33.0,90.0,53.29,55.57,13.0,20.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
226,22,0,12,4,22,52,0,0,1,3,33.0,90.0,53.29,55.57,13.0,20.0,1,12,92,351,2,1,0.020009,0.016219,-2.4492935982947064e-16,1.0,0,0,3,7,0
227,19,0,12,4,22,52,0,0,1,3,33.0,90.0,53.29,55.57,13.0,20.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
228,19,0,12,4,22,52,0,0,1,3,33.0,90.0,53.29,55.57,13.0,20.0,0,11,97,317,4,0,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,3,7,0
229,18,0,12,4,22,52,0,0,1,3,33.0,90.0,53.29,55.57,13.0,20.0,0,11,97,317,4,0,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,3,7,0
230,18,0,12,4,22,52,0,0,1,3,33.0,90.0,53.29,55.57,13.0,20.0,1,23,94,301,8,1,0.073902,0.080428,-2.4492935982947064e-16,1.0,0,0,3,7,0
231,18,0,12,4,22,52,0,0,1,3,33.0,90.0,53.29,55.57,13.0,20.0,0,22,92,185,12,0,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
232,18,0,12,4,22,52,0,0,1,3,33.0,90.0,53.29,55.57,13.0,20.0,1,31,59,361,8,0,0.071635,0.080428,-2.4492935982947064e-16,1.0,0,0,3,7,0
233,18,0,12,4,22,52,0,0,1,3,33.0,90.0,53.29,55.57,13.0,20.0,0,22,55,269,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,3,7,0
234,17,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,1,22,41,237,1,1,0.319056,0.009809,-2.4492935982947064e-16,1.0,0,0,3,7,0
235,17,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,1,37,4,249,8,0,0.017782,0.080428,-2.4492935982947064e-16,1.0,0,0,3,7,0
236,16,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,0,37,4,123,10,0,0.017782,0.339886,-2.4492935982947064e-16,1.0,0,0,3,7,0
237,16,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
238,15,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,0,22,34,185,15,0,0.319056,0.018915,-2.4492935982947064e-16,1.0,0,0,3,7,0
239,15,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,0,22,55,269,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,3,7,0
240,15,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,0,22,55,269,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,3,7,0
241,15,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,0,42,112,200,10,0,0.006605,0.339886,-2.4492935982947064e-16,1.0,0,0,3,7,0
242,15,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,0,35,98,230,12,1,0.127364,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
243,15,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,1,31,59,361,8,0,0.071635,0.080428,-2.4492935982947064e-16,1.0,0,0,3,7,0
244,13,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,1,31,114,379,4,1,0.071635,0.141707,-2.4492935982947064e-16,1.0,0,0,3,7,0
245,13,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,0,16,34,188,12,0,0.010982,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
246,12,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,0,35,98,230,12,1,0.127364,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
247,12,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,1,22,92,351,7,0,0.319056,0.002267,-2.4492935982947064e-16,1.0,0,0,3,7,0
248,12,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,0,11,97,317,4,0,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,3,7,0
249,12,0,12,4,22,52,1,0,1,2,33.0,90.0,53.29,55.57,13.0,20.0,0,11,97,317,4,0,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,3,7,0
250,11,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
251,11,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,31,117,316,12,0,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
252,11,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,1,31,117,379,4,1,0.071635,0.141707,-2.4492935982947064e-16,1.0,0,0,3,7,0
253,11,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,22,92,186,12,0,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
254,11,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,11,97,317,4,0,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,3,7,0
255,11,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,11,97,275,4,0,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,3,7,0
256,10,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,16,104,32,12,0,0.010982,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
257,10,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,1,31,59,361,8,1,0.071635,0.080428,-2.4492935982947064e-16,1.0,0,0,3,7,0
258,10,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,11,97,275,4,1,0.143935,0.141707,-2.4492935982947064e-16,1.0,0,0,3,7,0
259,10,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,32,102,265,10,0,0.022354,0.339886,-2.4492935982947064e-16,1.0,0,0,3,7,0
260,10,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
261,9,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,26,8,133,10,0,0.000664,0.339886,-2.4492935982947064e-16,1.0,0,0,3,7,0
262,9,0,12,4,22,52,1,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,43,1,261,2,0,0.000508,0.016219,-2.4492935982947064e-16,1.0,0,0,3,7,0
263,8,0,12,4,22,52,0,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,22,55,269,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,3,7,0
264,8,0,12,4,22,52,0,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,22,104,170,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,3,7,0
265,8,0,12,4,22,52,0,0,1,1,33.0,90.0,53.29,55.57,13.0,20.0,0,31,114,379,4,0,0.071635,0.141707,-2.4492935982947064e-16,1.0,0,0,3,7,0
266,5,0,12,4,22,52,0,0,1,0,33.0,90.0,53.29,55.57,13.0,20.0,1,31,60,361,12,1,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
267,5,0,12,4,22,52,0,0,1,0,33.0,90.0,53.29,55.57,13.0,20.0,0,22,104,126,10,0,0.319056,0.339886,-2.4492935982947064e-16,1.0,0,0,3,7,0
268,4,0,12,4,22,52,0,0,1,0,33.0,90.0,53.29,55.57,13.0,20.0,1,31,60,229,12,1,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
269,4,0,12,4,22,52,0,0,1,0,33.0,90.0,53.29,55.57,13.0,20.0,1,31,117,379,12,1,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
270,2,0,12,4,22,52,0,0,1,0,33.0,90.0,53.29,55.57,13.0,20.0,1,35,44,292,12,1,0.127364,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
271,1,0,12,4,22,52,0,0,1,0,33.0,90.0,53.29,55.57,13.0,20.0,1,22,92,351,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
272,0,0,12,4,22,52,0,0,1,0,33.0,90.0,53.29,55.57,13.0,20.0,1,31,60,368,12,1,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,3,7,0
273,23,6,12,4,21,51,0,1,0,3,38.0,25.0,59.0,55.2,11.0,27.0,0,20,107,6,6,1,0.006644,0.006995,-2.4492935982947064e-16,1.0,0,0,4,7,0
274,23,6,12,4,21,51,0,1,0,3,38.0,25.0,59.0,55.2,11.0,27.0,0,20,107,6,6,1,0.006644,0.006995,-2.4492935982947064e-16,1.0,0,0,4,7,0
275,22,6,12,4,21,51,0,1,0,3,38.0,25.0,59.0,55.2,11.0,27.0,0,20,107,6,6,1,0.006644,0.006995,-2.4492935982947064e-16,1.0,0,0,4,7,0
276,21,6,12,4,21,51,0,1,0,3,38.0,25.0,59.0,55.2,11.0,27.0,1,31,59,316,12,1,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,4,7,0
277,20,6,12,4,21,51,0,1,0,3,38.0,25.0,59.0,55.2,11.0,27.0,0,20,73,123,6,1,0.006644,0.006995,-2.4492935982947064e-16,1.0,0,0,4,7,0
278,19,6,12,4,21,51,0,1,0,3,38.0,25.0,59.0,55.2,11.0,27.0,0,20,73,123,6,1,0.006644,0.006995,-2.4492935982947064e-16,1.0,0,0,4,7,1
279,17,6,12,4,21,51,1,1,0,2,38.0,25.0,59.0,55.2,11.0,27.0,1,31,60,361,12,1,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,4,7,0
280,16,6,12,4,21,51,1,1,0,2,38.0,25.0,59.0,55.2,11.0,27.0,1,22,92,351,12,0,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,4,7,0
281,16,6,12,4,21,51,1,1,0,2,38.0,25.0,59.0,55.2,11.0,27.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,4,7,0
282,15,6,12,4,21,51,1,1,0,2,38.0,25.0,59.0,55.2,11.0,27.0,1,31,60,361,12,1,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,4,7,0
283,15,6,12,4,21,51,1,1,0,2,38.0,25.0,59.0,55.2,11.0,27.0,0,22,92,307,12,1,0.319056,0.350633,-2.4492935982947064e-16,1.0,0,0,4,7,0
284,14,6,12,4,21,51,1,1,0,2,38.0,25.0,59.0,55.2,11.0,27.0,1,12,92,351,12,1,0.020009,0.350633,-2.4492935982947064e-16,1.0,0,0,4,7,0
285,13,6,12,4,21,51,1,1,0,2,38.0,25.0,59.0,55.2,11.0,27.0,0,22,34,307,1,1,0.319056,0.009809,-2.4492935982947064e-16,1.0,0,0,4,7,0
286,13,6,12,4,21,51,1,1,0,2,38.0,25.0,59.0,55.2,11.0,27.0,1,31,60,361,12,1,0.071635,0.350633,-2.4492935982947064e-16,1.0,0,0,4,7,0
287,12,6,12,4,21,51,1,1,0,2,38.0,25.0,59.0,55.2,11.0,27.0,1,35,38,325,8,0,0.127364,0.080428,-2.4492935982947064e-16,1.0,0,0,4,7,0
